match_id,map,game_start,agent,kills,deaths,assists,score,shots_total,hs_percent,kd_ratio,total_engagements,win
f37d4774-82f9-4358-8ce1-ae7de9a57ecf,Breeze,2024-01-18T06:04:05.525Z,Chamber,18,11,1,4825,39,35.8974358974359,1.6363636363636365,30,1.0
3e6e8374-52a2-4144-8997-b4cf662fedc2,Split,2024-01-17T07:03:55.65Z,Reyna,15,15,1,4474,42,28.57142857142857,1.0,31,0.0
b298a881-c662-44b5-a80b-27bcbe3aa645,Sunset,2024-01-17T02:30:28.394Z,Sova,12,13,3,3793,41,21.951219512195124,0.9230769230769231,28,1.0
f9041567-80ea-4aec-87ec-cf47ce2e848b,Breeze,2024-01-14T21:48:02.044Z,Chamber,12,17,6,3733,42,26.190476190476193,0.7058823529411765,35,0.0
61ca9c78-04fd-48e6-b029-de4cc09913e9,Breeze,2024-01-04T01:42:28.373Z,Chamber,30,16,3,8496,63,26.984126984126984,1.875,49,0.0
d714e2cf-1427-4c94-a283-6f6bdbc4a46f,Haven,2023-12-26T07:36:38.174Z,Chamber,25,23,4,7072,63,30.158730158730158,1.0869565217391304,52,0.0
9a42a3b0-1413-40de-980a-0fc7d7d398ce,Breeze,2023-12-26T06:20:11.107Z,Jett,11,20,2,3150,18,44.44444444444444,0.55,33,0.0
15c226b0-d4a2-419c-811d-a6e4a19a9ef8,Breeze,2023-12-26T05:49:21.432Z,Jett,16,11,0,4028,22,22.727272727272727,1.4545454545454546,27,1.0
2fb8a503-3969-453c-b0ae-f12fe9c6deab,Breeze,2023-12-22T07:52:23.592Z,Chamber,11,15,0,3024,25,44.0,0.7333333333333333,26,0.0
6b595f16-04ca-4c39-b194-09bf9bd26ea5,Haven,2023-12-19T00:16:18.604Z,Chamber,19,15,1,4947,36,33.33333333333333,1.2666666666666666,35,0.0
13f9d8e1-e049-4a55-a393-7b2a13e646a3,Lotus,2023-12-17T20:35:03.135Z,Chamber,11,15,1,3246,24,33.33333333333333,0.7333333333333333,27,0.0
d229ca81-1c4c-48af-aeb2-f9b0241774ed,Split,2023-12-16T04:09:39.935Z,Skye,32,15,10,8851,83,28.915662650602407,2.1333333333333333,57,0.0
6db01bf0-7a38-440e-90c3-af7f8b409362,Ascent,2023-11-22T20:09:59.649Z,Brimstone,9,14,5,2616,21,38.095238095238095,0.6428571428571429,28,0.0
0da404a4-8112-4cf4-8c59-c099b8d63d38,Haven,2023-10-21T21:30:11.475Z,Chamber,20,19,5,5761,63,20.634920634920633,1.0526315789473684,44,0.0
fdf73d8d-34e1-4962-a487-78b8a19d9f4c,Split,2023-08-28T04:13:55.964Z,Chamber,21,22,1,5950,54,31.48148148148148,0.9545454545454546,44,0.0
7a5ecd0f-d0be-467f-b85b-c3ce207b2599,Ascent,2023-08-24T16:35:37.784Z,Chamber,19,9,5,5334,46,23.91304347826087,2.111111111111111,33,1.0
c6a412d8-ebc5-454d-b213-86a4eda952d8,Fracture,2023-07-25T19:44:08.82Z,Chamber,18,13,1,4439,48,22.916666666666664,1.3846153846153846,32,0.0
a2716d9a-4e6a-4f84-b7c3-e4c7146507e6,Pearl,2023-07-24T17:51:35.068Z,Jett,24,16,6,6648,50,14.000000000000002,1.5,46,0.0
13827ce2-584f-427e-882a-a6df46752227,Bind,2023-07-24T16:30:10.308Z,Brimstone,19,14,9,5501,51,27.450980392156865,1.3571428571428572,42,1.0
eaee5a38-f6f2-4cf7-98c5-6311b03b1c48,Haven,2023-07-23T05:17:17.407Z,Chamber,17,15,2,4547,41,29.268292682926827,1.1333333333333333,34,0.0
91fc0ccb-ec66-4a83-a03d-c447229a6ec7,Lotus,2023-07-23T04:45:00.277Z,Chamber,19,7,2,5073,42,40.476190476190474,2.7142857142857144,28,1.0
d9a502f5-34cc-4a67-bf0d-6862a16e807e,Bind,2023-07-19T04:02:53.418Z,Jett,10,19,4,2890,36,27.77777777777778,0.5263157894736842,33,1.0
2cd77a09-026c-4942-a057-f95836eda383,Lotus,2023-07-14T19:00:45.039Z,Chamber,18,13,2,4829,41,29.268292682926827,1.3846153846153846,33,1.0
3d7f823d-f3d9-4951-a94a-01d6a983f45c,Haven,2023-07-14T18:27:49.705Z,Chamber,11,15,2,3549,34,32.35294117647059,0.7333333333333333,28,0.0
d33e56aa-ffc7-40c3-b872-5cba3172fb27,Kasbah,2023-07-12T03:28:31.396Z,KAY/O,19,16,5,5488,72,19.444444444444446,1.1875,40,0.0
5e89c899-29dd-4909-994b-075501fd2a06,Fracture,2023-07-10T05:19:47.484Z,Chamber,16,11,3,4615,45,24.444444444444443,1.4545454545454546,30,1.0
da06b28a-58fe-4e07-847c-cab94b80f828,Ascent,2023-07-08T06:52:20.869Z,Chamber,17,14,0,4549,38,36.84210526315789,1.2142857142857142,31,0.0
4260d543-6485-43ea-8b13-0ef047297abe,Fracture,2023-07-05T18:06:51.895Z,Chamber,21,12,1,6018,53,28.30188679245283,1.75,34,1.0
1d028223-a418-4ee6-8bf5-57f154cb9faa,Lotus,2023-06-28T21:00:21.193Z,Reyna,20,9,4,5421,45,42.22222222222222,2.2222222222222223,33,1.0
457cf80c-c082-4d3c-8610-f5a13aa268e3,Fracture,2023-06-16T16:48:40.858Z,Chamber,30,15,1,7981,54,24.074074074074073,2.0,46,0.0
426d1b50-98ce-4764-a9aa-ac6ebb68ff21,Pearl,2023-06-05T16:55:39.087Z,Jett,12,18,3,4003,41,24.390243902439025,0.6666666666666666,33,0.0
a2dddaf1-7e06-4189-91a1-6186e42f7d08,Bind,2023-06-05T16:15:09.407Z,Reyna,19,19,1,5145,51,23.52941176470588,1.0,39,0.0
8febd304-dc89-4a28-b973-7a28e85903e4,Ascent,2023-06-04T16:25:03.601Z,Reyna,24,14,3,6987,72,22.22222222222222,1.7142857142857142,41,1.0
8d0ed239-25a7-44e7-be08-f7c66b2f41d3,Fracture,2023-05-14T03:05:29.792Z,KAY/O,19,7,8,4847,50,22.0,2.7142857142857144,34,1.0
1937b5f3-7ef9-427d-a0d2-5b7f97806f36,Ascent,2023-05-04T00:16:32.008Z,Brimstone,20,14,11,5224,59,22.033898305084744,1.4285714285714286,45,1.0
64ccc96f-4f8e-4cb0-8e41-49ce9ba8461f,Icebox,2023-04-14T21:20:08.23Z,Reyna,16,14,5,4825,55,23.636363636363637,1.1428571428571428,35,0.0
b44127a1-2a8d-4862-b901-16c58c29560b,Icebox,2023-04-08T22:44:36.961Z,Reyna,26,16,2,7396,61,37.704918032786885,1.625,44,0.0
0c9a971b-8e1b-42d0-a435-4be715f7e42a,Lotus,2023-04-05T16:01:40.059Z,KAY/O,19,21,12,5538,50,38.0,0.9047619047619048,52,1.0
a33ea75a-4a9c-468d-93bd-63f677902a67,Fracture,2023-04-05T15:16:25.406Z,Jett,27,16,1,7849,51,29.411764705882355,1.6875,44,1.0
592ac986-373b-4b39-9ba1-2534f660e42f,Lotus,2023-03-22T00:51:06.017Z,Chamber,27,16,1,7230,52,46.15384615384615,1.6875,44,1.0
a79b17cf-f7be-4bce-a7cc-2ebf0d453e5b,Pearl,2023-03-19T22:02:34.875Z,Jett,32,13,2,9043,61,18.0327868852459,2.4615384615384617,47,1.0
8f569150-3d80-4920-8350-62ba4b8432ff,Ascent,2023-03-19T17:38:12.32Z,KAY/O,18,16,9,5643,62,22.58064516129032,1.125,43,0.0
b2ccd190-2a4e-4118-91c9-31e934a5ab56,Pearl,2023-03-19T17:04:55.382Z,Reyna,29,5,5,7713,76,22.36842105263158,5.8,39,1.0
73eb9c8a-41e9-433e-919b-c29be6da0744,Ascent,2023-03-18T20:02:45.966Z,Jett,8,15,4,2937,32,18.75,0.5333333333333333,27,0.0
1a2ded4a-0fe3-4c9a-b886-82bb83f6bd83,Split,2023-03-18T19:23:45.997Z,Reyna,14,14,5,4083,64,14.0625,1.0,33,1.0
c056321e-309d-4ac7-bb75-00cd760b6a21,Lotus,2023-03-18T18:50:49.055Z,Chamber,16,12,2,4309,40,20.0,1.3333333333333333,30,0.0
de9a6198-9280-47b2-b06f-510666db791a,Split,2023-03-18T18:19:51.89Z,Chamber,20,5,1,5435,35,17.142857142857142,4.0,26,1.0
cb030f86-1d1f-42ae-b344-1fb97b89cbea,Lotus,2023-03-11T18:42:52.596Z,Reyna,29,16,2,8409,76,26.31578947368421,1.8125,47,0.0
c1804854-8adf-45fd-94fd-a696a10caeeb,Ascent,2023-03-11T18:02:06.48Z,KAY/O,24,16,5,6847,78,14.102564102564102,1.5,45,0.0
5b9f96bf-dc0e-4c65-ac84-063bbfb277e9,Fracture,2023-03-11T17:32:41.36Z,Reyna,26,7,1,6841,59,25.423728813559322,3.7142857142857144,34,1.0
3c35e183-b2aa-46e6-a626-9b488674b74c,Pearl,2023-03-11T17:02:29.473Z,Jett,11,14,1,3105,17,17.647058823529413,0.7857142857142857,26,0.0
905e30a0-a6af-4bda-a1d0-de1a5bde167c,Split,2023-03-10T22:30:54.396Z,Raze,25,20,4,7226,72,20.833333333333336,1.25,49,0.0
40f9be37-17b3-418a-8106-528d51381ddf,Split,2023-03-10T21:05:55.43Z,Jett,23,13,1,5925,46,15.217391304347828,1.7692307692307692,37,1.0
38b8e42c-3e4e-4e6f-a130-8961a9e8cd4f,Fracture,2023-03-10T02:22:28.549Z,Jett,20,14,1,5139,43,32.55813953488372,1.4285714285714286,35,0.0
e174eb2e-ba03-4559-ae7b-d143d240b267,Lotus,2023-03-10T01:11:14.569Z,Jett,17,12,3,4611,35,20.0,1.4166666666666667,32,1.0
72b4da8d-4d37-42ea-ab65-c00b1edebc4d,Pearl,2023-03-08T22:41:38.84Z,Jett,15,12,6,4253,30,40.0,1.25,33,1.0
feb1bb0f-e795-4af5-a0c2-803b645174f7,Fracture,2023-03-08T01:15:39.827Z,Jett,21,12,1,5447,42,35.714285714285715,1.75,34,1.0
153d2e1e-27bb-41bf-9271-ea0cc5e0c57c,Lotus,2023-03-05T18:24:11.916Z,Chamber,14,13,0,4075,33,18.181818181818183,1.0769230769230769,27,0.0
56138386-0192-40ea-9b29-65ea310d22e0,Lotus,2023-03-05T17:57:25.392Z,Chamber,18,6,2,4601,33,21.21212121212121,3.0,26,1.0
5fcd867f-8bef-442c-8cd2-6a5fa669b1f9,Haven,2023-03-05T15:08:35.386Z,Chamber,17,4,3,4142,36,22.22222222222222,4.25,24,1.0
f9366406-0ed4-4d4f-9122-00d273654f4d,Fracture,2023-03-04T18:07:30.342Z,Chamber,14,13,4,4630,40,30.0,1.0769230769230769,31,0.0
b651842a-11f2-4c08-956c-3ec238e2e26b,Pearl,2023-03-04T03:23:01.04Z,Jett,22,19,4,5801,52,19.230769230769234,1.1578947368421053,45,0.0
1317c503-60f9-465c-b2f3-3170abd70875,Split,2023-03-04T02:40:23.24Z,Neon,13,21,7,4088,44,15.909090909090908,0.6190476190476191,41,0.0
6d0702a5-1fa2-401e-bf0a-4427f23b5266,Icebox,2023-03-04T02:02:47.819Z,Jett,19,11,1,5135,47,25.53191489361702,1.7272727272727273,31,1.0
4e69e9e2-5dd9-4fbd-bddc-25933e5c1c18,Pearl,2023-03-03T21:31:01.337Z,Chamber,9,9,1,2037,23,21.73913043478261,1.0,19,1.0
2c466e10-8b24-4e70-8516-c728510250ce,Pearl,2023-03-03T01:18:51.489Z,Jett,11,13,4,3201,32,25.0,0.8461538461538461,28,0.0
fd6ce492-8960-478d-a90d-cfc6e1cae3df,Icebox,2023-03-02T22:58:23.341Z,Chamber,18,7,1,4535,37,29.72972972972973,2.5714285714285716,26,1.0
882513f2-1ad0-4488-8ec2-a8ea6a683411,Lotus,2023-03-02T22:12:44.395Z,Raze,22,13,5,6161,72,16.666666666666664,1.6923076923076923,40,0.0
85d5448f-a679-4a6c-9b3c-b8b28d838117,Fracture,2023-03-01T22:42:28.842Z,Jett,2,4,0,493,6,33.33333333333333,0.5,6,0.0
574e17a9-8090-4383-b50d-1cb50995d057,Haven,2023-02-28T22:26:39.664Z,Jett,15,10,0,3985,18,33.33333333333333,1.5,25,1.0
e1087384-55b4-4d39-a508-d8f91136c1fe,Ascent,2023-02-28T21:34:28.215Z,Chamber,31,17,3,8671,72,18.055555555555554,1.8235294117647058,51,1.0
df307dd9-b478-43c3-8b97-8fc2fea7ed4a,Haven,2023-02-26T16:31:58.916Z,Jett,3,7,3,1202,12,41.66666666666667,0.42857142857142855,13,0.0
bb32d702-ee80-4cfc-b950-50f4787aac0f,Ascent,2023-02-23T02:39:18.793Z,Reyna,23,17,1,6527,44,52.27272727272727,1.3529411764705883,41,0.0
5a15d269-c814-4b55-a700-7420f38adc2c,Haven,2023-02-22T22:20:41.784Z,Chamber,18,15,3,5193,35,25.71428571428571,1.2,36,0.0
d3492d44-84e2-4330-9c0d-c50ce99e7f4e,Pearl,2023-02-21T21:51:29.232Z,KAY/O,13,19,12,4254,51,17.647058823529413,0.6842105263157895,44,0.0
dcda63ff-321e-4648-9230-c94587377690,Ascent,2023-02-20T03:47:55.838Z,Chamber,22,18,4,6037,54,20.37037037037037,1.2222222222222223,44,1.0
624301a0-504a-4569-9bb0-d0a8c0192b78,Haven,2023-02-16T20:31:29.668Z,Breach,37,28,7,11340,0,0.0,1.3214285714285714,72,
08fcf07f-25b8-4a39-abc5-98e826e219b8,Fracture,2023-02-13T02:18:39.633Z,Reyna,28,17,3,8183,70,28.57142857142857,1.6470588235294117,48,1.0
b55a54e3-c72f-49dd-b87b-3dd0d257941f,Split,2023-02-06T01:43:23.835Z,KAY/O,18,12,6,5058,81,13.580246913580247,1.5,36,1.0
3ae91608-55fb-4ca3-9c7a-9bc750541494,Pearl,2023-01-28T02:41:44.808Z,Jett,23,7,0,5672,39,23.076923076923077,3.2857142857142856,30,1.0
a8aafd44-7aa3-4159-ac58-fb3c8dc90ff2,Haven,2023-01-15T13:18:17.405Z,Reyna,30,17,4,7779,82,25.609756097560975,1.7647058823529411,51,0.0
204b5061-1760-4cfd-87fd-0d8110c64f52,Bind,2022-11-25T04:53:07.725Z,Chamber,3,13,1,1081,8,37.5,0.23076923076923078,17,0.0
22217a63-f1d6-4aca-82bc-41cb1d28ca97,Ascent,2022-11-25T03:54:40.973Z,Reyna,12,15,6,3833,43,16.27906976744186,0.8,33,0.0
eadfc1a0-7a0b-4775-9b9e-dc3c3d44e95a,Pearl,2022-11-07T20:18:54.1Z,Chamber,28,16,0,7563,67,17.91044776119403,1.75,44,1.0
bda19e07-1d4b-40f2-bf4a-3886a2d8242b,Breeze,2022-10-26T20:21:33.815Z,Chamber,15,13,4,4567,48,18.75,1.1538461538461537,32,1.0
75990ebf-84f9-43b8-a358-9c8e5b291a9f,Fracture,2022-10-26T19:45:39.25Z,Chamber,25,16,1,6507,50,32.0,1.5625,42,0.0
3e413238-9fec-45a1-adfc-faff5b6d5ff0,Icebox,2022-10-24T21:59:31.753Z,Chamber,25,11,1,6839,63,23.809523809523807,2.272727272727273,37,1.0
a71fec5e-6bac-4610-a4eb-29bc8f9e3c1a,Haven,2022-08-15T22:01:25.914Z,Raze,13,24,3,3892,0,0.0,0.5416666666666666,40,
42c66ecb-f350-4212-8bec-2c2954d2a017,Haven,2022-07-23T00:52:31.006Z,Chamber,17,16,1,4933,39,28.205128205128204,1.0625,34,0.0
b09ffa1a-c0e2-4cc4-8d0c-82bd3e532ce1,Ascent,2022-07-18T19:01:54.757Z,Fade,24,16,8,6851,84,16.666666666666664,1.5,48,1.0
362729e2-4096-4b6c-96eb-3121260c1d5b,Icebox,2022-06-29T21:41:43.887Z,Chamber,16,9,3,4207,47,14.893617021276595,1.7777777777777777,28,1.0
2f42a78f-c883-44d4-8130-fe7002570cbf,Fracture,2022-06-28T20:07:38.89Z,Chamber,36,18,4,9951,82,14.634146341463413,2.0,58,1.0
84e337fb-e7fa-4e45-b89f-9adf97c897ab,Icebox,2022-06-19T19:23:08.904Z,Viper,3,7,5,918,7,42.857142857142854,0.42857142857142855,15,1.0
511cbc32-c8e4-4447-a11c-dfeb7c530bbe,Haven,2022-05-21T13:47:27.697Z,Chamber,18,17,5,5500,66,15.151515151515152,1.0588235294117647,40,1.0
df5ccf43-8be1-4f4a-8949-f69389af4b72,Breeze,2022-05-07T15:13:58.369Z,Chamber,13,18,5,3146,35,22.857142857142858,0.7222222222222222,36,1.0
49acbf79-4137-42a5-8bae-ccfbc9b54e17,Fracture,2022-05-07T13:56:34.665Z,Sova,8,11,1,2344,35,17.142857142857142,0.7272727272727273,20,1.0
